dataset,noise_type,seed,bin,score,auc,n_edges,n_bad
CiteSeer,cross_class_oracle,1,bin_2,shuffled_hybrid,0.11727663486384415,2956,720
CiteSeer,cross_class_oracle,1,bin_3,feature_risk,0.6487996828228764,2962,1900
CiteSeer,cross_class_oracle,1,bin_3,raw_grad,0.5047618693626722,2962,1900
CiteSeer,cross_class_oracle,1,bin_3,hybrid,0.15389334919218953,2962,1900
CiteSeer,cross_class_oracle,1,bin_3,shuffled_hybrid,0.1406502131033799,2962,1900
CiteSeer,cross_class_oracle,2,bin_0,feature_risk,0.5392107046070461,2956,4
CiteSeer,cross_class_oracle,2,bin_0,raw_grad,0.4437669376693767,2956,4
CiteSeer,cross_class_oracle,2,bin_0,hybrid,0.09180216802168023,2956,4
CiteSeer,cross_class_oracle,2,bin_0,shuffled_hybrid,0.09993224932249323,2956,4
CiteSeer,cross_class_oracle,2,bin_1,feature_risk,0.7066155422463056,2960,134
CiteSeer,cross_class_oracle,2,bin_1,raw_grad,0.4974437789819479,2960,134
CiteSeer,cross_class_oracle,2,bin_1,hybrid,0.14723093661205647,2960,134
CiteSeer,cross_class_oracle,2,bin_1,shuffled_hybrid,0.1461799283835599,2960,134
CiteSeer,cross_class_oracle,2,bin_2,feature_risk,0.6387700898096331,2956,726
CiteSeer,cross_class_oracle,2,bin_2,raw_grad,0.44438473606838874,2956,726
CiteSeer,cross_class_oracle,2,bin_2,hybrid,0.11903914810559736,2956,726
CiteSeer,cross_class_oracle,2,bin_2,shuffled_hybrid,0.11543193862802505,2956,726
CiteSeer,cross_class_oracle,2,bin_3,feature_risk,0.6654422982139085,2962,1866
CiteSeer,cross_class_oracle,2,bin_3,raw_grad,0.446102850861752,2962,1866
CiteSeer,cross_class_oracle,2,bin_3,hybrid,0.13211052956869374,2962,1866
CiteSeer,cross_class_oracle,2,bin_3,shuffled_hybrid,0.14905805775263847,2962,1866
CiteSeer,cross_class_oracle,3,bin_0,feature_risk,0.8664182475158084,2958,6
CiteSeer,cross_class_oracle,3,bin_0,raw_grad,0.5970528455284553,2958,6
CiteSeer,cross_class_oracle,3,bin_0,hybrid,0.2592592592592592,2958,6
CiteSeer,cross_class_oracle,3,bin_0,shuffled_hybrid,0.25474254742547425,2958,6
CiteSeer,cross_class_oracle,3,bin_1,feature_risk,0.7369930991703497,2956,90
CiteSeer,cross_class_oracle,3,bin_1,raw_grad,0.4845235326044816,2956,90
CiteSeer,cross_class_oracle,3,bin_1,hybrid,0.17168333721020393,2956,90
CiteSeer,cross_class_oracle,3,bin_1,shuffled_hybrid,0.16896952779716215,2956,90
CiteSeer,cross_class_oracle,3,bin_2,feature_risk,0.6382613245967284,2956,702
CiteSeer,cross_class_oracle,3,bin_2,raw_grad,0.45528999410986987,2956,702
CiteSeer,cross_class_oracle,3,bin_2,hybrid,0.13716040113555644,2956,702
CiteSeer,cross_class_oracle,3,bin_2,shuffled_hybrid,0.1353731384787285,2956,702
CiteSeer,cross_class_oracle,3,bin_3,feature_risk,0.6397395156242476,2964,1932
CiteSeer,cross_class_oracle,3,bin_3,raw_grad,0.4575168119151941,2964,1932
CiteSeer,cross_class_oracle,3,bin_3,hybrid,0.1499550612290754,2964,1932
CiteSeer,cross_class_oracle,3,bin_3,shuffled_hybrid,0.13580837626590914,2964,1932
CiteSeer,cross_class_oracle,4,bin_0,feature_risk,0.5,2958,0
CiteSeer,cross_class_oracle,4,bin_0,raw_grad,0.5,2958,0
CiteSeer,cross_class_oracle,4,bin_0,hybrid,0.5,2958,0
CiteSeer,cross_class_oracle,4,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,cross_class_oracle,4,bin_1,feature_risk,0.7097412311610598,2952,114
CiteSeer,cross_class_oracle,4,bin_1,raw_grad,0.45307573903045145,2952,114
CiteSeer,cross_class_oracle,4,bin_1,hybrid,0.1738684272344003,2952,114
CiteSeer,cross_class_oracle,4,bin_1,shuffled_hybrid,0.16829247184204343,2952,114
CiteSeer,cross_class_oracle,4,bin_2,feature_risk,0.6217015402499273,2964,744
CiteSeer,cross_class_oracle,4,bin_2,raw_grad,0.45800185265911064,2964,744
CiteSeer,cross_class_oracle,4,bin_2,hybrid,0.12835658238884046,2964,744
CiteSeer,cross_class_oracle,4,bin_2,shuffled_hybrid,0.1299246827472634,2964,744
CiteSeer,cross_class_oracle,4,bin_3,feature_risk,0.6562833867521368,2960,1872
CiteSeer,cross_class_oracle,4,bin_3,raw_grad,0.45881228593200096,2960,1872
CiteSeer,cross_class_oracle,4,bin_3,hybrid,0.1587490965937657,2960,1872
CiteSeer,cross_class_oracle,4,bin_3,shuffled_hybrid,0.14740742050025138,2960,1872
CiteSeer,cross_class_oracle,5,bin_0,feature_risk,0.5,2958,0
CiteSeer,cross_class_oracle,5,bin_0,raw_grad,0.5,2958,0
CiteSeer,cross_class_oracle,5,bin_0,hybrid,0.5,2958,0
CiteSeer,cross_class_oracle,5,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,cross_class_oracle,5,bin_1,feature_risk,0.6815596271705823,2958,110
CiteSeer,cross_class_oracle,5,bin_1,raw_grad,0.4462381894790603,2958,110
CiteSeer,cross_class_oracle,5,bin_1,hybrid,0.12529366700715014,2958,110
CiteSeer,cross_class_oracle,5,bin_1,shuffled_hybrid,0.13665730337078652,2958,110
CiteSeer,cross_class_oracle,5,bin_2,feature_risk,0.6505249758939641,2958,692
CiteSeer,cross_class_oracle,5,bin_2,raw_grad,0.45326872745639224,2958,692
CiteSeer,cross_class_oracle,5,bin_2,hybrid,0.12767653526113598,2958,692
CiteSeer,cross_class_oracle,5,bin_2,shuffled_hybrid,0.12004295721114847,2958,692
CiteSeer,cross_class_oracle,5,bin_3,feature_risk,0.634518036926244,2960,1928
CiteSeer,cross_class_oracle,5,bin_3,raw_grad,0.45304910900961753,2960,1928
CiteSeer,cross_class_oracle,5,bin_3,hybrid,0.1296368892534337,2960,1928
CiteSeer,cross_class_oracle,5,bin_3,shuffled_hybrid,0.12381388915693654,2960,1928
CiteSeer,cross_class_oracle,6,bin_0,feature_risk,0.983739837398374,2956,4
CiteSeer,cross_class_oracle,6,bin_0,raw_grad,0.5911246612466124,2956,4
CiteSeer,cross_class_oracle,6,bin_0,hybrid,0.34485094850948506,2956,4
CiteSeer,cross_class_oracle,6,bin_0,shuffled_hybrid,0.22865853658536583,2956,4
CiteSeer,cross_class_oracle,6,bin_1,feature_risk,0.6869934286205392,2960,106
CiteSeer,cross_class_oracle,6,bin_1,raw_grad,0.4549886951117927,2960,106
CiteSeer,cross_class_oracle,6,bin_1,hybrid,0.15126072642170538,2960,106
CiteSeer,cross_class_oracle,6,bin_1,shuffled_hybrid,0.16793378376591608,2960,106
CiteSeer,cross_class_oracle,6,bin_2,feature_risk,0.6429232841349122,2958,692
CiteSeer,cross_class_oracle,6,bin_2,raw_grad,0.4722742323056595,2958,692
CiteSeer,cross_class_oracle,6,bin_2,hybrid,0.14166823972368617,2958,692
CiteSeer,cross_class_oracle,6,bin_2,shuffled_hybrid,0.13373748144217867,2958,692
CiteSeer,cross_class_oracle,6,bin_3,feature_risk,0.6510240760397568,2960,1928
CiteSeer,cross_class_oracle,6,bin_3,raw_grad,0.46316371948277524,2960,1928
CiteSeer,cross_class_oracle,6,bin_3,hybrid,0.13907149634919103,2960,1928
CiteSeer,cross_class_oracle,6,bin_3,shuffled_hybrid,0.1511507285535077,2960,1928
CiteSeer,cross_class_oracle,7,bin_0,feature_risk,0.8821138211382114,2954,2
CiteSeer,cross_class_oracle,7,bin_0,raw_grad,0.4568089430894309,2954,2
CiteSeer,cross_class_oracle,7,bin_0,hybrid,0.198509485094851,2954,2
CiteSeer,cross_class_oracle,7,bin_0,shuffled_hybrid,0.21680216802168017,2954,2
CiteSeer,cross_class_oracle,7,bin_1,feature_risk,0.6907945962781281,2962,108
CiteSeer,cross_class_oracle,7,bin_1,raw_grad,0.4708093254431727,2962,108
CiteSeer,cross_class_oracle,7,bin_1,hybrid,0.15032832411949443,2962,108
CiteSeer,cross_class_oracle,7,bin_1,shuffled_hybrid,0.15747878221599315,2962,108
CiteSeer,cross_class_oracle,7,bin_2,feature_risk,0.6482552963130099,2952,742
CiteSeer,cross_class_oracle,7,bin_2,raw_grad,0.4656065909673013,2952,742
CiteSeer,cross_class_oracle,7,bin_2,hybrid,0.12745057384347064,2952,742
CiteSeer,cross_class_oracle,7,bin_2,shuffled_hybrid,0.13592833359758996,2952,742
CiteSeer,cross_class_oracle,7,bin_3,feature_risk,0.673520406565182,2966,1878
CiteSeer,cross_class_oracle,7,bin_3,raw_grad,0.47361868069911683,2966,1878
CiteSeer,cross_class_oracle,7,bin_3,hybrid,0.16080447754181543,2966,1878
CiteSeer,cross_class_oracle,7,bin_3,shuffled_hybrid,0.1787297187245505,2966,1878
CiteSeer,cross_class_oracle,8,bin_0,feature_risk,0.8535456187895212,2958,6
CiteSeer,cross_class_oracle,8,bin_0,raw_grad,0.43546747967479676,2958,6
CiteSeer,cross_class_oracle,8,bin_0,hybrid,0.16192411924119238,2958,6
CiteSeer,cross_class_oracle,8,bin_0,shuffled_hybrid,0.1784101174345077,2958,6
CiteSeer,cross_class_oracle,8,bin_1,feature_risk,0.7569783670621074,2954,88
CiteSeer,cross_class_oracle,8,bin_1,raw_grad,0.45017009769713884,2954,88
CiteSeer,cross_class_oracle,8,bin_1,hybrid,0.18289665672778027,2954,88
CiteSeer,cross_class_oracle,8,bin_1,shuffled_hybrid,0.18752775486899703,2954,88
CiteSeer,cross_class_oracle,8,bin_2,feature_risk,0.6152697111991681,2952,718
CiteSeer,cross_class_oracle,8,bin_2,raw_grad,0.4592780477951536,2952,718
CiteSeer,cross_class_oracle,8,bin_2,hybrid,0.13283691144455279,2952,718
CiteSeer,cross_class_oracle,8,bin_2,shuffled_hybrid,0.1402944616374441,2952,718
CiteSeer,cross_class_oracle,8,bin_3,feature_risk,0.6533699155885606,2970,1918
CiteSeer,cross_class_oracle,8,bin_3,raw_grad,0.44480893437000685,2970,1918
CiteSeer,cross_class_oracle,8,bin_3,hybrid,0.16990527997716254,2970,1918
CiteSeer,cross_class_oracle,8,bin_3,shuffled_hybrid,0.16172185062862537,2970,1918
CiteSeer,cross_class_oracle,9,bin_0,feature_risk,0.581470189701897,2956,4
CiteSeer,cross_class_oracle,9,bin_0,raw_grad,0.4598577235772358,2956,4
CiteSeer,cross_class_oracle,9,bin_0,hybrid,0.07791327913279134,2956,4
CiteSeer,cross_class_oracle,9,bin_0,shuffled_hybrid,0.09891598915989158,2956,4
CiteSeer,cross_class_oracle,9,bin_1,feature_risk,0.6784642428399932,2954,98
CiteSeer,cross_class_oracle,9,bin_1,raw_grad,0.46119697879151667,2954,98
CiteSeer,cross_class_oracle,9,bin_1,hybrid,0.18370205224947123,2954,98
CiteSeer,cross_class_oracle,9,bin_1,shuffled_hybrid,0.1792002515291831,2954,98
CiteSeer,cross_class_oracle,9,bin_2,feature_risk,0.6304370386870108,2962,698
CiteSeer,cross_class_oracle,9,bin_2,raw_grad,0.48412298642259044,2962,698
CiteSeer,cross_class_oracle,9,bin_2,hybrid,0.17459399394534614,2962,698
CiteSeer,cross_class_oracle,9,bin_2,shuffled_hybrid,0.16127476788805978,2962,698
CiteSeer,cross_class_oracle,9,bin_3,feature_risk,0.6635618749246897,2962,1930
CiteSeer,cross_class_oracle,9,bin_3,raw_grad,0.5018099570229344,2962,1930
CiteSeer,cross_class_oracle,9,bin_3,hybrid,0.22230891272040806,2962,1930
CiteSeer,cross_class_oracle,9,bin_3,shuffled_hybrid,0.18656665461702213,2962,1930
CiteSeer,low_feature_similarity,0,bin_0,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,0,bin_0,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,0,bin_0,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,0,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,0,bin_1,feature_risk,0.5,2954,0
CiteSeer,low_feature_similarity,0,bin_1,raw_grad,0.5,2954,0
CiteSeer,low_feature_similarity,0,bin_1,hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,0,bin_1,shuffled_hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,0,bin_2,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,0,bin_2,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,0,bin_2,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,0,bin_2,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,0,bin_3,feature_risk,0.5,2964,2730
CiteSeer,low_feature_similarity,0,bin_3,raw_grad,0.46855608778685703,2964,2730
CiteSeer,low_feature_similarity,0,bin_3,hybrid,0.29627125011740396,2964,2730
CiteSeer,low_feature_similarity,0,bin_3,shuffled_hybrid,0.27261826492595725,2964,2730
CiteSeer,low_feature_similarity,1,bin_0,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,1,bin_0,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,1,bin_0,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,1,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,1,bin_1,feature_risk,0.5,2954,0
CiteSeer,low_feature_similarity,1,bin_1,raw_grad,0.5,2954,0
CiteSeer,low_feature_similarity,1,bin_1,hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,1,bin_1,shuffled_hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,1,bin_2,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,1,bin_2,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,1,bin_2,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,1,bin_2,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,1,bin_3,feature_risk,0.5,2964,2730
CiteSeer,low_feature_similarity,1,bin_3,raw_grad,0.48356109702263544,2964,2730
CiteSeer,low_feature_similarity,1,bin_3,hybrid,0.2704423781346858,2964,2730
CiteSeer,low_feature_similarity,1,bin_3,shuffled_hybrid,0.306774991390376,2964,2730
CiteSeer,low_feature_similarity,2,bin_0,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,2,bin_0,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,2,bin_0,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,2,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,2,bin_1,feature_risk,0.5,2954,0
CiteSeer,low_feature_similarity,2,bin_1,raw_grad,0.5,2954,0
CiteSeer,low_feature_similarity,2,bin_1,hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,2,bin_1,shuffled_hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,2,bin_2,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,2,bin_2,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,2,bin_2,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,2,bin_2,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,2,bin_3,feature_risk,0.5,2964,2730
CiteSeer,low_feature_similarity,2,bin_3,raw_grad,0.4801916032685263,2964,2730
CiteSeer,low_feature_similarity,2,bin_3,hybrid,0.26738361353745965,2964,2730
CiteSeer,low_feature_similarity,2,bin_3,shuffled_hybrid,0.2815785354246893,2964,2730
CiteSeer,low_feature_similarity,3,bin_0,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,3,bin_0,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,3,bin_0,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,3,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,3,bin_1,feature_risk,0.5,2954,0
CiteSeer,low_feature_similarity,3,bin_1,raw_grad,0.5,2954,0
CiteSeer,low_feature_similarity,3,bin_1,hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,3,bin_1,shuffled_hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,3,bin_2,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,3,bin_2,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,3,bin_2,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,3,bin_2,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,3,bin_3,feature_risk,0.5,2964,2730
CiteSeer,low_feature_similarity,3,bin_3,raw_grad,0.4551148993456685,2964,2730
CiteSeer,low_feature_similarity,3,bin_3,hybrid,0.22722519645596567,2964,2730
CiteSeer,low_feature_similarity,3,bin_3,shuffled_hybrid,0.2067061143984221,2964,2730
CiteSeer,low_feature_similarity,4,bin_0,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,4,bin_0,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,4,bin_0,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,4,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,4,bin_1,feature_risk,0.5,2954,0
CiteSeer,low_feature_similarity,4,bin_1,raw_grad,0.5,2954,0
CiteSeer,low_feature_similarity,4,bin_1,hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,4,bin_1,shuffled_hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,4,bin_2,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,4,bin_2,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,4,bin_2,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,4,bin_2,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,4,bin_3,feature_risk,0.5,2964,2730
CiteSeer,low_feature_similarity,4,bin_3,raw_grad,0.48040606117529194,2964,2730
CiteSeer,low_feature_similarity,4,bin_3,hybrid,0.2947810024733102,2964,2730
CiteSeer,low_feature_similarity,4,bin_3,shuffled_hybrid,0.26835102219717605,2964,2730
CiteSeer,low_feature_similarity,5,bin_0,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,5,bin_0,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,5,bin_0,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,5,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,5,bin_1,feature_risk,0.5,2954,0
CiteSeer,low_feature_similarity,5,bin_1,raw_grad,0.5,2954,0
CiteSeer,low_feature_similarity,5,bin_1,hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,5,bin_1,shuffled_hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,5,bin_2,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,5,bin_2,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,5,bin_2,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,5,bin_2,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,5,bin_3,feature_risk,0.5,2964,2730
CiteSeer,low_feature_similarity,5,bin_3,raw_grad,0.45849769888231423,2964,2730
CiteSeer,low_feature_similarity,5,bin_3,hybrid,0.2662252277636893,2964,2730
CiteSeer,low_feature_similarity,5,bin_3,shuffled_hybrid,0.2874956951880029,2964,2730
CiteSeer,low_feature_similarity,6,bin_0,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,6,bin_0,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,6,bin_0,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,6,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,6,bin_1,feature_risk,0.5,2954,0
CiteSeer,low_feature_similarity,6,bin_1,raw_grad,0.5,2954,0
CiteSeer,low_feature_similarity,6,bin_1,hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,6,bin_1,shuffled_hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,6,bin_2,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,6,bin_2,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,6,bin_2,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,6,bin_2,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,6,bin_3,feature_risk,0.5,2964,2730
CiteSeer,low_feature_similarity,6,bin_3,raw_grad,0.4742963589117435,2964,2730
CiteSeer,low_feature_similarity,6,bin_3,hybrid,0.25214614445383676,2964,2730
CiteSeer,low_feature_similarity,6,bin_3,shuffled_hybrid,0.28608371685294764,2964,2730
CiteSeer,low_feature_similarity,7,bin_0,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,7,bin_0,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,7,bin_0,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,7,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,7,bin_1,feature_risk,0.5,2954,0
CiteSeer,low_feature_similarity,7,bin_1,raw_grad,0.5,2954,0
CiteSeer,low_feature_similarity,7,bin_1,hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,7,bin_1,shuffled_hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,7,bin_2,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,7,bin_2,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,7,bin_2,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,7,bin_2,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,7,bin_3,feature_risk,0.5,2964,2730
CiteSeer,low_feature_similarity,7,bin_3,raw_grad,0.48783616668232055,2964,2730
CiteSeer,low_feature_similarity,7,bin_3,hybrid,0.3401051939513478,2964,2730
CiteSeer,low_feature_similarity,7,bin_3,shuffled_hybrid,0.31936382705613475,2964,2730
CiteSeer,low_feature_similarity,8,bin_0,feature_risk,0.5,2958,0
CiteSeer,low_feature_similarity,8,bin_0,raw_grad,0.5,2958,0
CiteSeer,low_feature_similarity,8,bin_0,hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,8,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,low_feature_similarity,8,bin_1,feature_risk,0.5,2954,0
CiteSeer,low_feature_similarity,8,bin_1,raw_grad,0.5,2954,0
CiteSeer,low_feature_similarity,8,bin_1,hybrid,0.5,2954,0
CiteSeer,low_feature_similarity,8,bin_1,shuffled_hybrid,0.5,2954,0
