dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc
PubMed,low_feature_similarity,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.692,0.6896921946056508,0.694,0.16131551544602568,0.13980597127171543,0.14979251440312638,0.19999652904323073,0.6754308342933655,0.6732325553894043,115242,92194,12.728331089019775,0.1,0.5,0.3,,0.1,0.5,,0.7899782657623291,,,,0.2532961368560791,0.2803120017051697,0.46467470011362594,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.1447899839776028e-09,0.9813826084136963,0.8972285985946655,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,8,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.732,0.7293311513582044,0.762,0.8861506421381464,0.7679927803263894,0.8228516175818863,0.19999652904323073,0.6754308342933655,0.7734559774398804,115242,92194,16.058107137680054,,,0.3,,,,,0.7899782657623291,,,,,,0.9795550076037339,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.21002165973186493,0.7681723833084106,0.42260658740997314,0.5,0.6425520181655884,0.01090520154684782,0.7313600182533264,0.012268506921827793,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7255399227142334,0.33436912298202515,0.9999999403953552,0.0,0.11076377332210541,0.5,-0.008567415177822113,0.5970804191478181
PubMed,low_feature_similarity,0.3,8,Random-Matched,random_matched,GCN,0.682,0.6745962626412604,0.712,0.22223186393613328,0.19259983454914642,0.20635751984206924,0.19999652904323073,0.6754308342933655,0.674664318561554,115242,92194,5.207840204238892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,9,Feature-only,feature_only,GCN,0.739,0.7327570460661258,0.768,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6756911277770996,0.7800073623657227,115242,92194,5.1610352993011475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.717,0.7118978862535857,0.722,0.6000520652551198,0.5200421147627284,0.5571894766528344,0.19999652904323073,0.6756911277770996,0.7317178845405579,115242,92194,7.998633146286011,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899854779243469,1.4687306304494996e-07,1.3647115792991826e-06,1.2178385304650874e-06,0.30000001192092896,0.24977967143058777,0.8901610543070632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.683,0.6783998288270814,0.698,0.2032280458174245,0.1761299541249906,0.18871117199145884,0.19999652904323073,0.6756911277770996,0.6790680289268494,115242,92194,12.464197874069214,0.1,0.5,0.3,,0.1,0.5,,0.7899854779243469,,,,0.26167136430740356,0.27890586853027344,0.4991909963833832,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.0011836337753266e-07,0.9775602221488953,0.8066481351852417,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,9,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.727,0.7255828427317992,0.758,0.8433703575147519,0.7309167481386779,0.7831271906853069,0.19999652904323073,0.6756911277770996,0.7696162462234497,115242,92194,16.189282417297363,,,0.3,,,,,0.7899854779243469,,,,,,0.9704804797454436,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.21001453697681427,0.5395485758781433,0.20592200756072998,0.5,0.896743893623352,0.08965467661619186,0.544028103351593,4.644769887818256e-06,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7255856990814209,0.33212602138519287,0.9999999403953552,0.0,-0.002155182184651494,0.5,1.1028711014660075e-05,0.546607661108449
PubMed,low_feature_similarity,0.3,9,Random-Matched,random_matched,GCN,0.703,0.6913167881082626,0.722,0.23307879208608123,0.20200045122960067,0.21642963619515734,0.19999652904323073,0.6756911277770996,0.6757489442825317,115242,92194,5.2723729610443115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,0,Feature-only,feature_only,GCN,0.743,0.7443221514526019,0.744,0.7055709822978132,0.6114913138301873,0.6551710245356754,0.19999652904323073,0.70137619972229,0.7696162462234497,115242,92194,5.1682422161102295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.717,0.7175670767707075,0.724,0.4359597362027074,0.3778295856208167,0.4048185004633173,0.19999652904323073,0.70137619972229,0.7411328554153442,115242,92194,8.0722815990448,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7740161418914795,8.05551110261149e-07,2.6297425392840523e-06,1.8241914858663222e-06,0.30000001192092896,0.26761820912361145,0.7525202645261763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.721,0.7211008107389686,0.732,0.43240194376952445,0.3747461833496277,0.4015148462995044,0.19999652904323073,0.70137619972229,0.733887255191803,115242,92194,12.621469020843506,0.1,0.5,0.3,,0.1,0.5,,0.7740161418914795,,,,0.30825722217559814,0.31549516320228577,0.6118067388357578,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.8939346918832598e-08,0.9406509399414062,0.764373779296875,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,0,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.758,0.7539433236435906,0.75,0.6744186046511628,0.5844927427239227,0.6262439063696064,0.19999652904323073,0.70137619972229,0.7691606879234314,115242,92194,16.080025672912598,,,0.3,,,,,0.7740161418914795,,,,,,0.8811845012181253,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.2259838581085205,0.6665183901786804,0.30743759870529175,0.5000000596046448,0.7905316352844238,0.033802181482315063,0.6476433277130127,0.002140348544344306,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7244477868080139,0.32937371730804443,0.9999999403953552,0.0,0.046264100819826126,0.5,-0.001252545858733356,0.5274630197674006
PubMed,degree_aligned_random,0.3,0,Random-Matched,random_matched,GCN,0.712,0.7069985907164352,0.744,0.2269177368969108,0.19666090095510266,0.2107086741066033,0.19999652904323073,0.70137619972229,0.7010868191719055,115242,92194,5.321574687957764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,1,Feature-only,feature_only,GCN,0.769,0.7685921721871685,0.764,0.7069593891010066,0.6126945927652854,0.6564602554288708,0.19999652904323073,0.7025042772293091,0.7713733911514282,115242,92194,5.095115900039673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.762,0.7628765313956828,0.732,0.4276292953835474,0.37060991201022786,0.3970831151041457,0.19999652904323073,0.7025042772293091,0.7399179935455322,115242,92194,8.083409309387207,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7739009857177734,2.2107695940576377e-07,8.345849096258462e-07,6.135078933766636e-07,0.30000001192092896,0.26777005195617676,0.7464489261687697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.741,0.7400594326900297,0.748,0.4333564734467199,0.3755734376175077,0.40240119253857626,0.19999652904323073,0.7025042772293091,0.7332147359848022,115242,92194,12.474631071090698,0.1,0.5,0.3,,0.1,0.5,,0.7739009857177734,,,,0.30884572863578796,0.32223454117774963,0.6155857943764913,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.3176648394619406e-07,0.9467641711235046,0.6503013968467712,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,1,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.742,0.7458807781388427,0.76,0.669385629989587,0.580130856584192,0.6215704443817736,0.19999652904323073,0.7025042772293091,0.7738247513771057,115242,92194,15.736451625823975,,,0.3,,,,,0.7739009857177734,,,,,,0.8777424417939028,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.22609896957874298,0.5414630770683289,0.2002486288547516,0.5,1.0944644212722778,0.0003883032186422497,0.36623615026474,0.003688626457005739,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7253148555755615,0.3306514322757721,0.9999999403953552,0.0,-0.060734327882528305,0.5,0.0014511337503790855,0.5400654897978003
PubMed,degree_aligned_random,0.3,1,Random-Matched,random_matched,GCN,0.732,0.727268634943827,0.756,0.23186393613328704,0.20094758216138978,0.21530155916361146,0.19999652904323073,0.7025042772293091,0.7013688683509827,115242,92194,5.120358467102051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,2,Feature-only,feature_only,GCN,0.763,0.759978665125724,0.752,0.7086948976049983,0.6141986914341581,0.6580717940453649,0.19999652904323073,0.7034414410591125,0.7728485465049744,115242,92194,5.23779034614563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.764,0.7619026350099646,0.742,0.41426587990281155,0.35902835225990826,0.3846742677571411,0.19999652904323073,0.7034414410591125,0.7404386401176453,115242,92194,8.375154733657837,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7741620540618896,2.7037360794679444e-08,9.172218540243193e-08,6.468483348953669e-08,0.30000001192092896,0.26050329208374023,0.7377680085189998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.735,0.7339993794573317,0.708,0.22726483859770913,0.19696172068887718,0.2110309818299021,0.19999652904323073,0.7034414410591125,0.7128446698188782,115242,92194,12.826013565063477,0.1,0.5,0.3,,0.1,0.5,,0.7741620540618896,,,,0.25846949219703674,0.31741461157798767,0.44413535118012937,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.6800614233147826e-08,0.9799378514289856,0.910263180732727,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,2,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.758,0.7550294025334283,0.76,0.706438736549809,0.6122433631646236,0.6559767938439225,0.19999652904323073,0.7034414410591125,0.7776427865028381,115242,92194,16.05017375946045,,,0.3,,,,,0.7741620540618896,,,,,,0.8920418978961602,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.22583790123462677,0.8097363710403442,0.42904987931251526,0.5000000596046448,0.4397437572479248,0.021364329382777214,0.8253481388092041,0.0001288718922296539,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7255369424819946,0.33051857352256775,0.9999999403953552,0.0,-0.011352225206792355,0.5,0.0004276253457646817,0.5627887493453503
PubMed,degree_aligned_random,0.3,2,Random-Matched,random_matched,GCN,0.732,0.7291836816469138,0.712,0.23273169038528288,0.20169963149582612,0.2161073284718585,0.19999652904323073,0.7034414410591125,0.7042106986045837,115242,92194,5.271693468093872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,3,Feature-only,feature_only,GCN,0.756,0.7491621793144777,0.768,0.703141270392225,0.6093855756937655,0.6529148704725838,0.19999652904323073,0.7037190794944763,0.7708311080932617,115242,92194,5.334318161010742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.726,0.7216711688214309,0.748,0.43517875737591116,0.377152741219824,0.404093308085895,0.19999652904323073,0.7037190794944763,0.741024374961853,115242,92194,8.205166101455688,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.774036705493927,3.708993858708709e-07,2.663619170562015e-06,2.292720182595076e-06,0.30000001192092896,0.2706122100353241,0.751558324642846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.745,0.7423484352526843,0.742,0.42771607080874696,0.3706851169436715,0.39716369203497043,0.19999652904323073,0.7037190794944763,0.735601007938385,115242,92194,12.648945569992065,0.1,0.5,0.3,,0.1,0.5,,0.774036705493927,,,,0.30878946185112,0.31556862592697144,0.6127865467624527,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.1332722316126365e-08,0.9554155468940735,0.795583963394165,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,3,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.742,0.7374425003511433,0.764,0.695418257549462,0.602692336617282,0.6457435236291849,0.19999652904323073,0.7037190794944763,0.7773174047470093,115242,92194,16.144850254058838,,,0.3,,,,,0.774036705493927,,,,,,0.8886328750945144,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.2259633094072342,0.6670095324516296,0.3102542757987976,0.5000000596046448,0.9324370622634888,0.007523376028984785,0.5619539022445679,0.0019334100652486086,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7258551120758057,0.32979023456573486,0.9999999403953552,0.0,-0.0439707487821579,0.5,0.000519493012689054,0.5604528428655932
PubMed,degree_aligned_random,0.3,3,Random-Matched,random_matched,GCN,0.741,0.7352622607323017,0.754,0.23151683443248872,0.20064676242761526,0.21497925144031263,0.19999652904323073,0.7037190794944763,0.7045143842697144,115242,92194,5.27504825592041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,4,Feature-only,feature_only,GCN,0.718,0.7178619104883892,0.746,0.7045296771954183,0.6105888546288637,0.654204101365779,0.19999652904323073,0.7027472257614136,0.770592451095581,115242,92194,5.108428478240967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.739,0.7383031357002846,0.73,0.4196459562651857,0.36369105813341357,0.38967003746827283,0.19999652904323073,0.7027472257614136,0.7398529052734375,115242,92194,8.189172267913818,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7739861607551575,1.6536526459276502e-07,5.238309199739888e-07,3.584656838029332e-07,0.30000001192092896,0.2641824781894684,0.741114012151844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.735,0.7352070988014505,0.73,0.344585213467546,0.29863879070467025,0.3199709923049031,0.19999652904323073,0.7027472257614136,0.7225849628448486,115242,92194,12.789131164550781,0.1,0.5,0.3,,0.1,0.5,,0.7739861607551575,,,,0.2946779131889343,0.3212403357028961,0.5410679110389909,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.4461801473307787e-08,0.959467887878418,0.8754501342773438,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,4,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.749,0.7485532691782691,0.78,0.6919472405414786,0.5996841392795368,0.6425204463961969,0.19999652904323073,0.7027472257614136,0.7727617621421814,115242,92194,16.023648262023926,,,0.3,,,,,0.7739861607551575,,,,,,0.8873262954202489,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.22601377964019775,0.7685413956642151,0.4087539613246918,0.5,0.6155431866645813,0.019107986241579056,0.7456654906272888,0.0005749172996729612,0.4999999701976776,0.288678914308548,0.10000693798065186,0.7259631752967834,0.3305720388889313,0.9999999403953552,0.0,0.02397753857076168,0.5,-0.0011877984507009387,0.5496136124275444
PubMed,degree_aligned_random,0.3,4,Random-Matched,random_matched,GCN,0.726,0.723623149790312,0.746,0.2336862200624783,0.2025268857637061,0.21699367471093026,0.19999652904323073,0.7027472257614136,0.7030826210975647,115242,92194,5.268002033233643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,5,Feature-only,feature_only,GCN,0.769,0.7700965110214527,0.766,0.7050503297466157,0.6110400842295255,0.6546875629507272,0.19999652904323073,0.702157199382782,0.770158588886261,115242,92194,5.194963693618774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.756,0.7536624146468355,0.754,0.428757375911142,0.3715875761449951,0.3981306152048668,0.19999652904323073,0.702157199382782,0.7399179935455322,115242,92194,8.268251180648804,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7741159200668335,7.395428269774129e-07,2.9265243028930854e-06,2.1869818738196045e-06,0.30000001192092896,0.2647181451320648,0.7488804120888297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.705,0.7082015577788403,0.728,0.3454529677195418,0.29939084003910654,0.32077676161315016,0.19999652904323073,0.702157199382782,0.7258607149124146,115242,92194,12.672224044799805,0.1,0.5,0.3,,0.1,0.5,,0.7741159200668335,,,,0.2903985381126404,0.31910473108291626,0.5389115142594452,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.3086607353329782e-08,0.9619973301887512,0.8261093497276306,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,5,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.729,0.7331477140816173,0.756,0.6883026726830962,0.5965255320749041,0.6391362153015592,0.19999652904323073,0.702157199382782,0.7793349027633667,115242,92194,15.970107555389404,,,0.3,,,,,0.7741159200668335,,,,,,0.8857004001864833,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.22588403522968292,0.6390931606292725,0.2741926312446594,0.5,0.8455573916435242,0.033928290009498596,0.6115882992744446,0.0015602709027007222,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7259420156478882,0.33111336827278137,0.9999999403953552,0.0,0.039500437676906586,0.5,-0.0010916137835010886,0.5489688031665912
PubMed,degree_aligned_random,0.3,5,Random-Matched,random_matched,GCN,0.717,0.7159327424129417,0.742,0.23498785144047205,0.2036549597653606,0.21820232867330083,0.19999652904323073,0.702157199382782,0.7024535536766052,115242,92194,5.1409265995025635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,6,Feature-only,feature_only,GCN,0.726,0.7235851615202682,0.732,0.7050503297466157,0.6110400842295255,0.6546875629507272,0.19999652904323073,0.701983630657196,0.7698549032211304,115242,92194,5.108286619186401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.734,0.7309046702932833,0.724,0.44654633807705657,0.3870045875009401,0.41464888602393135,0.19999652904323073,0.701983630657196,0.7415450215339661,115242,92194,8.410017490386963,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7740181684494019,1.7911597538500246e-08,2.2266431187745184e-07,2.047527232207358e-07,0.30000001192092896,0.26760467886924744,0.7557098460034937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.747,0.7439115057339886,0.726,0.4276292953835474,0.37060991201022786,0.3970831151041457,0.19999652904323073,0.701983630657196,0.7354491949081421,115242,92194,12.860366344451904,0.1,0.5,0.3,,0.1,0.5,,0.7740181684494019,,,,0.31466758251190186,0.3108573257923126,0.6119727609712824,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,8.109863891547775e-09,0.9461784362792969,0.8055557608604431,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,6,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.739,0.7361880042539751,0.742,0.7039222492190211,0.6100624200947582,0.653640062850006,0.19999652904323073,0.701983630657196,0.7747792601585388,115242,92194,16.098270177841187,,,0.3,,,,,0.7740181684494019,,,,,,0.8923011041429381,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.22598178684711456,0.7627207040786743,0.37878188490867615,0.4999999403953552,0.4943831264972687,0.05801361799240112,0.7986613512039185,5.646348654408939e-05,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7251084446907043,0.3297453820705414,0.9999999403953552,0.0,0.00751425139605999,0.5,-0.00026347331004217267,0.5609099944051358
PubMed,degree_aligned_random,0.3,6,Random-Matched,random_matched,GCN,0.717,0.7126176522143345,0.738,0.2246615758417216,0.19470557268556818,0.20861367390516095,0.19999652904323073,0.701983630657196,0.7007831335067749,115242,92194,5.252477169036865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,7,Feature-only,feature_only,GCN,0.766,0.7638384258033758,0.756,0.7060048594238112,0.6118673384974054,0.6555739091897989,0.19999652904323073,0.7029902338981628,0.7721109986305237,115242,92194,5.165331602096558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.732,0.7328237925075145,0.726,0.4600833044081916,0.39873655711814693,0.42721888723258533,0.19999652904323073,0.7029902338981628,0.7439312934875488,115242,92194,8.319247961044312,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7741979956626892,6.292636101079552e-08,6.015966960148944e-07,5.386703492149536e-07,0.30000001192092896,0.2735157012939453,0.7669870984345164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.757,0.7548189954086784,0.752,0.45661228740020826,0.3957283597804016,0.42399580999959713,0.19999652904323073,0.7029902338981628,0.7383127212524414,115242,92194,12.663430452346802,0.1,0.5,0.3,,0.1,0.5,,0.7741979956626892,,,,0.3349376916885376,0.30973905324935913,0.6772613825205043,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.0898448365992408e-08,0.922671377658844,0.6713606119155884,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.745,0.7463829272216588,0.744,0.697500867754252,0.6044972550199293,0.647677369968978,0.19999652904323073,0.7029902338981628,0.7735210657119751,115242,92194,15.94092845916748,,,0.3,,,,,0.7741979956626892,,,,,,0.8917241704563625,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.22580201923847198,0.784687876701355,0.395175963640213,0.5000000596046448,0.5613398551940918,0.00950414128601551,0.7705917358398438,6.340071195154451e-06,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.726101815700531,0.3300779461860657,0.9999999403953552,0.0,0.0025179607328027487,0.5,-9.188529656967148e-05,0.5552928722805562
