dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_gate_type,hp_tau_quantile,hp_checkpoint_control,diag_gate_type,diag_tau,diag_tau_quantile,diag_soft_k,diag_feature_sim_mean,diag_gate_active_fraction,diag_gate_mean,diag_dynamic_contribution_mean,diag_dynamic_contribution_abs_mean
PubMed,degree_aligned_random,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.712,0.7061890317263263,0.696,0.22761194029850745,0.19726254042265173,0.2113532895532009,0.19999652904323073,0.7034414410591125,0.7127795815467834,115242,92194,13.910642385482788,0.1,0.5,0.3,,0.1,0.5,,0.7741620540618896,,,,0.2562054991722107,0.3179260492324829,0.4424076338891632,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.042161462156855e-08,0.9857950806617737,0.9318256378173828,0.4999999701976776,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,2,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.763,0.7597208015120759,0.752,0.7086948976049983,0.6141986914341581,0.6580717940453649,0.19999652904323073,0.7034414410591125,0.7728485465049744,115242,92194,17.236467838287354,0.1,0.5,0.3,,0.1,0.5,,0.7741620540618896,,,,0.4189506471157074,0.37919193506240845,0.8692061261758254,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.927843662485884e-08,0.9850791692733765,0.9309740662574768,0.4999999403953552,hard,0.5,real,hard,0.18770632147789001,0.5,20.0,0.22583790123462677,0.5000086426734924,0.5000086426734924,-0.08104933053255081,0.09045389294624329
PubMed,degree_aligned_random,0.3,2,Random-Matched,random_matched,GCN,0.734,0.731113828942171,0.712,0.23273169038528288,0.20169963149582612,0.2161073284718585,0.19999652904323073,0.7034414410591125,0.7042106986045837,115242,92194,5.595967054367065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,3,Feature-only,feature_only,GCN,0.756,0.7491621793144777,0.768,0.703141270392225,0.6093855756937655,0.6529148704725838,0.19999652904323073,0.7037190794944763,0.7708311080932617,115242,92194,5.714146852493286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.726,0.721440322243792,0.742,0.43613328705310656,0.377979995487704,0.40497965432496674,0.19999652904323073,0.7037190794944763,0.7411762475967407,115242,92194,9.121694087982178,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.774036705493927,3.7445860812113096e-07,2.679653334780596e-06,2.3051948119245935e-06,0.30000001192092896,0.2706233561038971,0.7522092543576426,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.747,0.7450422553716481,0.748,0.42658799028115235,0.36970745280890427,0.3961161919342492,0.19999652904323073,0.7037190794944763,0.7349502444267273,115242,92194,24.336401224136353,0.1,0.5,0.3,,0.1,0.5,,0.774036705493927,,,,0.3101990520954132,0.31539997458457947,0.6147207323400903,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.2100623614230699e-08,0.9514108896255493,0.7910313010215759,0.4999999701976776,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,3,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.756,0.7491621793144777,0.768,0.703141270392225,0.6093855756937655,0.6529148704725838,0.19999652904323073,0.7037190794944763,0.7708311080932617,115242,92194,17.16337752342224,0.1,0.5,0.3,,0.1,0.5,,0.774036705493927,,,,0.43313565850257874,0.36465030908584595,0.8768046146917211,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.2300350071825505e-08,0.9442564249038696,0.7565615177154541,0.4999999403953552,hard,0.5,real,hard,0.18825747072696686,0.5,20.0,0.2259633094072342,0.5000086426734924,0.5000086426734924,-0.06686432659626007,0.08068309724330902
PubMed,degree_aligned_random,0.3,3,Random-Matched,random_matched,GCN,0.74,0.7341582491582491,0.754,0.23151683443248872,0.20064676242761526,0.21497925144031263,0.19999652904323073,0.7037190794944763,0.7045143842697144,115242,92194,5.464876413345337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,4,Feature-only,feature_only,GCN,0.73,0.7286596036662255,0.746,0.7045296771954183,0.6105888546288637,0.654204101365779,0.19999652904323073,0.7027472257614136,0.770592451095581,115242,92194,5.410480499267578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.739,0.7383031357002846,0.73,0.41938562998958695,0.36346544333308267,0.3894283066757987,0.19999652904323073,0.7027472257614136,0.739896297454834,115242,92194,8.954432487487793,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7739861607551575,1.6559700100060581e-07,5.242835641183774e-07,3.586865773286263e-07,0.29999998211860657,0.26412519812583923,0.7410115402550643,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.721,0.7228587059010999,0.72,0.345626518569941,0.29954124990599384,0.32093791547479955,0.19999652904323073,0.7027472257614136,0.7226066589355469,115242,92194,13.850596189498901,0.1,0.5,0.3,,0.1,0.5,,0.7739861607551575,,,,0.2892071008682251,0.32298022508621216,0.534293286766225,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.2159665274680265e-08,0.962969183921814,0.8772270679473877,0.4999999701976776,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,4,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.724,0.7231553144461169,0.748,0.7045296771954183,0.6105888546288637,0.654204101365779,0.19999652904323073,0.7027472257614136,0.770592451095581,115242,92194,17.131014823913574,0.1,0.5,0.3,,0.1,0.5,,0.7739861607551575,,,,0.42262640595436096,0.376017302274704,0.8695512045660585,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,8.265772954985096e-09,0.962296724319458,0.8795179128646851,0.4999999701976776,hard,0.5,real,hard,0.18804840743541718,0.5,20.0,0.22601377964019775,0.5000086426734924,0.5000086426734924,-0.07737360149621964,0.0867622122168541
PubMed,degree_aligned_random,0.3,4,Random-Matched,random_matched,GCN,0.726,0.723623149790312,0.746,0.2336862200624783,0.2025268857637061,0.21699367471093026,0.19999652904323073,0.7027472257614136,0.7030826210975647,115242,92194,5.598749399185181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
