dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_score_ratio,hp_lambda_pos,hp_lambda_neg,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_skip_residualization,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc,diag_raw_stability_auc,diag_feature_risk_auc
CiteSeer,degree_aligned_random,0.3,1,GCN-Jaccard,jaccard,GCN,0.647,0.6212859744062829,0.642,0.6576500422654269,0.5699633699633699,0.6106750392464678,0.19993239817475073,0.6109514832496643,0.6928601861000061,11834,9468,0.8448185920715332,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,DegreeAwareRandom,degree_aware_random,GCN,0.609,0.5841215043575335,0.624,0.2565492321589883,0.20805860805860807,0.2297734627831715,0.18708805137738715,0.6109514832496643,0.6062370538711548,11834,9620,0.5562541484832764,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.617,0.5942711390870324,0.6,0.4091293322062553,0.3545787545787546,0.37990580847723704,0.19993239817475073,0.6109514832496643,0.661174476146698,11834,9468,1.36289381980896,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8428372740745544,7.153012404614856e-08,4.073179411534511e-07,3.3578783131815726e-07,0.30000001192092896,0.2660320997238159,0.7443061698114423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.635,0.6117301573426738,0.626,0.42772612003381233,0.3706959706959707,0.39717425431711145,0.19993239817475073,0.6109514832496643,0.6561048030853271,11834,9468,2.174370288848877,0.3,0.1,0.5,,0.1,0.5,,0.8428372740745544,,,,0.3107280731201172,0.334892213344574,0.6314202347154896,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,-3.592087516324227e-09,0.9193003177642822,0.6865771412849426,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.639,0.6129207829185596,0.652,0.6931530008453085,0.6007326007326007,0.6436420722135008,0.19993239817475073,0.6109514832496643,0.6996197700500488,11834,9468,2.921221971511841,0.3,,,,,,,0.8428372740745544,,,,,,0.8954772526828766,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.15716271102428436,0.6782783269882202,0.3704633414745331,0.5000000596046448,0.8240723013877869,0.09673483669757843,0.704474687576294,0.004517022054642439,0.5,0.2887117266654968,0.10005070269107819,0.7251614332199097,0.3333710730075836,1.0,0.0,0.06721163541078568,0.5,-0.0017473496263846755,0.5859427003869007,0.6104247539221177,0.8840259403747981
CiteSeer,degree_aligned_random,0.3,1,Random-Matched,random_matched,GCN,0.604,0.5823545855470854,0.61,0.2256973795435334,0.1956043956043956,0.20957613814756673,0.19993239817475073,0.6109514832496643,0.6094211935997009,11834,9468,0.8616228103637695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,Feature-only,feature_only,GCN,0.619,0.5969936508425063,0.638,0.6644125105663568,0.5758241758241758,0.6169544740973312,0.19993239817475073,0.6094304323196411,0.6901140809059143,11834,9468,0.76776123046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,GCN-Jaccard,jaccard,GCN,0.627,0.6047690601952272,0.646,0.6601859678782755,0.5721611721611721,0.6130298273155416,0.19993239817475073,0.6094304323196411,0.6892691254615784,11834,9468,0.6623716354370117,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,DegreeAwareRandom,degree_aware_random,GCN,0.595,0.5707991093297076,0.622,0.27151730257320317,0.22417582417582418,0.24558587479935795,0.19046814263985123,0.6094304323196411,0.6087682843208313,11834,9580,0.5727195739746094,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.619,0.6006056361756427,0.612,0.4209636517328825,0.3648351648351648,0.39089481946624804,0.19993239817475073,0.6094304323196411,0.6630756258964539,11834,9468,1.2968192100524902,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8425933718681335,1.194317000852152e-08,5.586023803516582e-07,5.466592938319081e-07,0.30000001192092896,0.27164164185523987,0.7482125153698089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.61,0.5895552483475476,0.64,0.4530853761622992,0.39267399267399267,0.4207221350078493,0.19993239817475073,0.6094304323196411,0.6542036533355713,11834,9468,2.1705479621887207,0.3,0.1,0.5,,0.1,0.5,,0.8425933718681335,,,,0.3307444155216217,0.3329105079174042,0.6838118091633031,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.8865533963085e-08,0.8980479836463928,0.588325560092926,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.654,0.6300566890065621,0.678,0.6956889264581573,0.6029304029304029,0.6459968602825745,0.19993239817475073,0.6094304323196411,0.7004647254943848,11834,9468,3.307689666748047,0.3,,,,,,,0.8425933718681335,,,,,,0.8923011742212095,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.15740662813186646,0.6662271022796631,0.38251668214797974,0.5,0.7265747785568237,0.12285149842500687,0.7404345870018005,0.00338332774117589,0.5,0.2887117266654968,0.10005070269107819,0.7237469553947449,0.3348844349384308,1.0,0.0,0.05816883593797684,0.5,-0.0018059578724205494,0.5871118519734513,0.6080726098740158,0.8791644135009689
CiteSeer,degree_aligned_random,0.3,2,Random-Matched,random_matched,GCN,0.574,0.554231570536733,0.598,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.6094304323196411,0.6092099547386169,11834,9468,0.90675950050354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,Feature-only,feature_only,GCN,0.628,0.6096531512644763,0.638,0.650887573964497,0.5641025641025641,0.6043956043956044,0.19993239817475073,0.6070643663406372,0.6899028420448303,11834,9468,0.7862222194671631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,GCN-Jaccard,jaccard,GCN,0.63,0.6140558151818395,0.64,0.6483516483516484,0.5619047619047619,0.6020408163265306,0.19993239817475073,0.6070643663406372,0.6899028420448303,11834,9468,0.7851953506469727,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,DegreeAwareRandom,degree_aware_random,GCN,0.574,0.5543460837973267,0.578,0.2719060523938573,0.2205128205128205,0.2435275080906149,0.18708805137738715,0.6070643663406372,0.611018717288971,11834,9620,0.7892649173736572,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.626,0.6060924850635029,0.61,0.4074387151310228,0.35311355311355314,0.3783359497645212,0.19993239817475073,0.6070643663406372,0.6584283709526062,11834,9468,1.3645453453063965,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.842980146408081,5.723565976722966e-08,4.4999941906098684e-07,3.927638090317487e-07,0.30000001192092896,0.2698118984699249,0.749206000502134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.58,0.5591250861746878,0.61,0.4716821639898563,0.4087912087912088,0.4379905808477237,0.19993239817475073,0.6070643663406372,0.6542036533355713,11834,9468,1.8546826839447021,0.3,0.1,0.5,,0.1,0.5,,0.842980146408081,,,,0.3242349624633789,0.3291696012020111,0.6886916832435285,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,-1.575602759373851e-08,0.8985127210617065,0.630279004573822,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.646,0.6239571429240153,0.634,0.7016060862214708,0.608058608058608,0.65149136577708,0.19993239817475073,0.6070643663406372,0.6998310089111328,11834,9468,2.983797788619995,0.3,,,,,,,0.842980146408081,,,,,,0.9021870191905341,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.15701982378959656,0.6575935482978821,0.36975178122520447,0.5000000596046448,0.7916852831840515,0.09762837737798691,0.7133708596229553,0.0014432688476517797,0.5,0.2887117266654968,0.10005070269107819,0.7244591116905212,0.3350946307182312,1.0,0.0,0.03799198195338249,0.5,0.0004605775757227093,0.5981537721212589,0.6122536807071077,0.885875346826577
CiteSeer,degree_aligned_random,0.3,3,Random-Matched,random_matched,GCN,0.565,0.5438372396613916,0.608,0.2231614539306847,0.1934065934065934,0.20722135007849293,0.19993239817475073,0.6070643663406372,0.6030840873718262,11834,9468,0.9017257690429688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,Feature-only,feature_only,GCN,0.631,0.6051314048178297,0.676,0.6568047337278107,0.5692307692307692,0.6098901098901098,0.19993239817475073,0.6099374890327454,0.6907477974891663,11834,9468,0.6507687568664551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,GCN-Jaccard,jaccard,GCN,0.635,0.606203390048789,0.678,0.6568047337278107,0.5692307692307692,0.6098901098901098,0.19993239817475073,0.6099374890327454,0.6903253197669983,11834,9468,0.5453729629516602,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,DegreeAwareRandom,degree_aware_random,GCN,0.6,0.5771836988137833,0.614,0.2557726465364121,0.210989010989011,0.23123243677238056,0.19029913807672805,0.6099374890327454,0.609058678150177,11834,9582,0.6672286987304688,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.588,0.5544508333124384,0.624,0.389687235841082,0.33772893772893775,0.36185243328100475,0.19993239817475073,0.6099374890327454,0.6558935642242432,11834,9468,1.039623737335205,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8424159288406372,6.4055716393340845e-06,2.4918981580412947e-05,1.851340857683681e-05,0.30000001192092896,0.2664906084537506,0.7377826113546676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.601,0.5808627054303588,0.608,0.43871513102282333,0.3802197802197802,0.4073783359497645,0.19993239817475073,0.6099374890327454,0.6571609973907471,11834,9468,1.729607105255127,0.3,0.1,0.5,,0.1,0.5,,0.8424159288406372,,,,0.3288496136665344,0.331531286239624,0.6682768754385627,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.0024687564255146e-07,0.8963156938552856,0.591630220413208,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.617,0.5840010588123706,0.632,0.6855452240067624,0.5941391941391941,0.6365777080062793,0.19993239817475073,0.6099374890327454,0.6964511871337891,11834,9468,3.120161533355713,0.3,,,,,,,0.8424159288406372,,,,,,0.890139261734165,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.1575840711593628,0.6623907685279846,0.3610784411430359,0.5000000596046448,0.8048529624938965,0.1082632839679718,0.7104399800300598,0.0025526494719088078,0.5,0.2887117266654968,0.10005070269107819,0.7249596118927002,0.33472156524658203,1.0,0.0,0.050525885075330734,0.5,-0.0017222013557329774,0.5821280103903127,0.6004106394484251,0.8793566568171137
CiteSeer,degree_aligned_random,0.3,4,Random-Matched,random_matched,GCN,0.549,0.5340564435019899,0.594,0.22231614539306846,0.19267399267399268,0.206436420722135,0.19993239817475073,0.6099374890327454,0.6039290428161621,11834,9468,0.7766852378845215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature-only,feature_only,GCN,0.65,0.6289062885306786,0.66,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6079093813896179,0.6888466477394104,11834,9468,0.8981614112854004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,GCN-Jaccard,jaccard,GCN,0.645,0.6211765093409135,0.666,0.6568047337278107,0.5692307692307692,0.6098901098901098,0.19993239817475073,0.6079093813896179,0.6880016922950745,11834,9468,0.7151999473571777,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,DegreeAwareRandom,degree_aware_random,GCN,0.59,0.5685043353191638,0.596,0.26576576576576577,0.21611721611721613,0.2383838383838384,0.18759506506675683,0.6079093813896179,0.608903706073761,11834,9614,0.6223335266113281,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.626,0.6010733796859844,0.62,0.39983093829247673,0.3465201465201465,0.3712715855572998,0.19993239817475073,0.6079093813896179,0.6542036533355713,11834,9468,1.4222078323364258,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8430241346359253,1.7157866238903807e-08,4.586043473864265e-07,4.414465024638048e-07,0.30000001192092896,0.26428014039993286,0.7354924293632553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.624,0.6010939352275397,0.626,0.44885883347421807,0.389010989010989,0.41679748822605966,0.19993239817475073,0.6079093813896179,0.6537811756134033,11834,9468,2.0006749629974365,0.3,0.1,0.5,,0.1,0.5,,0.8430241346359253,,,,0.307387113571167,0.34467563033103943,0.651423839780606,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.089406502316706e-08,0.9255112409591675,0.6423828601837158,0.5000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.654,0.6276080245010697,0.692,0.7202028740490279,0.6241758241758242,0.6687598116169545,0.19993239817475073,0.6079093813896179,0.7023658752441406,11834,9468,2.8707549571990967,0.3,,,,,,,0.8430241346359253,,,,,,0.9037804901601035,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.1569758653640747,0.6751447319984436,0.37986183166503906,0.5,0.7433353066444397,0.0965024009346962,0.7338181734085083,0.003357618348672986,0.5,0.2887117266654968,0.10005070269107819,0.7246364951133728,0.33536654710769653,1.0,0.0,0.05794740840792656,0.5,-0.001125275157392025,0.606192061453485,0.6274211874826988,0.8853543022589595
CiteSeer,degree_aligned_random,0.3,5,Random-Matched,random_matched,GCN,0.612,0.5888845253977454,0.608,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.6079093813896179,0.6096324324607849,11834,9468,0.939685583114624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature-only,feature_only,GCN,0.619,0.579553583256125,0.656,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6146695613861084,0.6924377083778381,11834,9468,0.6495189666748047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,GCN-Jaccard,jaccard,GCN,0.62,0.5825594886337387,0.656,0.6568047337278107,0.5692307692307692,0.6098901098901098,0.19993239817475073,0.6146695613861084,0.6918039917945862,11834,9468,0.545426607131958,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,DegreeAwareRandom,degree_aware_random,GCN,0.587,0.5462283591378093,0.598,0.24319419237749546,0.19633699633699633,0.21726793676530196,0.18624302856177122,0.6146695613861084,0.6095535159111023,11834,9630,0.46774816513061523,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.609,0.5930927163827566,0.604,0.3879966187658495,0.3362637362637363,0.3602825745682888,0.19993239817475073,0.6146695613861084,0.657794713973999,11834,9468,1.236792802810669,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8428879380226135,4.494268523558276e-06,1.5564004570478573e-05,1.1069736501667649e-05,0.30000001192092896,0.2622707784175873,0.7297332573694612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.612,0.5699990748052132,0.622,0.4513947590870668,0.3912087912087912,0.41915227629513346,0.19993239817475073,0.6146695613861084,0.6550486087799072,11834,9468,1.730832576751709,0.3,0.1,0.5,,0.1,0.5,,0.8428879380226135,,,,0.30011025071144104,0.34241166710853577,0.6146315752203274,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.3557763622884522e-07,0.9392428398132324,0.7271589636802673,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.641,0.5964612083716339,0.648,0.6559594251901945,0.5684981684981685,0.609105180533752,0.19993239817475073,0.6146695613861084,0.694550096988678,11834,9468,3.080310106277466,0.3,,,,,,,0.8428879380226135,,,,,,0.8799069120685993,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.1571120023727417,0.494122177362442,0.17649954557418823,0.5,1.0372164249420166,0.1878928542137146,0.5985609889030457,0.0016694377409294248,0.5,0.2887117266654968,0.10005070269107819,0.7249465584754944,0.3332533836364746,1.0,0.0,-0.040860481560230255,0.5,0.00149903679266572,0.5440516425577937,0.528438330854851,0.883061464750832
CiteSeer,degree_aligned_random,0.3,6,Random-Matched,random_matched,GCN,0.577,0.531955211428517,0.602,0.25443786982248523,0.2205128205128205,0.23626373626373628,0.19993239817475073,0.6146695613861084,0.6142796874046326,11834,9468,0.645960807800293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature-only,feature_only,GCN,0.642,0.6227154215879124,0.656,0.6458157227387996,0.5597069597069597,0.5996860282574569,0.19993239817475073,0.6099374890327454,0.6907477974891663,11834,9468,0.8515706062316895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,GCN-Jaccard,jaccard,GCN,0.641,0.622073395621135,0.66,0.6424344885883347,0.5567765567765568,0.5965463108320251,0.19993239817475073,0.6099374890327454,0.6905365586280823,11834,9468,0.7463455200195312,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,DegreeAwareRandom,degree_aware_random,GCN,0.573,0.5389641185447821,0.594,0.26141450313339304,0.2139194139194139,0.23529411764705885,0.18877809700861925,0.6099374890327454,0.6083333492279053,11834,9600,0.4290158748626709,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.599,0.581522666076462,0.61,0.4074387151310228,0.35311355311355314,0.3783359497645212,0.19993239817475073,0.6099374890327454,0.6563160419464111,11834,9468,1.5532114505767822,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8426293730735779,6.848750899735023e-08,3.672796538012335e-07,2.9879211638217384e-07,0.30000001192092896,0.26796039938926697,0.7478182113726929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.622,0.595506682637883,0.634,0.4361792054099746,0.378021978021978,0.40502354788069067,0.19993239817475073,0.6099374890327454,0.6527249813079834,11834,9468,2.3112494945526123,0.3,0.1,0.5,,0.1,0.5,,0.8426293730735779,,,,0.3146120309829712,0.3346186876296997,0.6408077277145818,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.7700691457587254e-09,0.9359472393989563,0.7015981674194336,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.631,0.6069723362703706,0.652,0.6965342349957735,0.6036630036630036,0.6467817896389325,0.19993239817475073,0.6099374890327454,0.7013096809387207,11834,9468,3.1068925857543945,0.3,,,,,,,0.8426293730735779,,,,,,0.8953491441189156,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.15737074613571167,0.6595402956008911,0.37368232011795044,0.5,0.7634453177452087,0.1256868839263916,0.722737193107605,0.0027752614114433527,0.5,0.2887117266654968,0.10005070269107819,0.7241084575653076,0.3339984714984894,1.0,0.0,0.05268297716975212,0.5,-0.0003157803730573505,0.5918720668610826,0.6110022885725873,0.881200631530157
CiteSeer,degree_aligned_random,0.3,7,Random-Matched,random_matched,GCN,0.578,0.5489444474958974,0.602,0.23076923076923078,0.2,0.21428571428571427,0.19993239817475073,0.6099374890327454,0.6113223433494568,11834,9468,0.8065121173858643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,8,Feature-only,feature_only,GCN,0.648,0.623789034634548,0.674,0.6365173288250211,0.5516483516483517,0.5910518053375196,0.19993239817475073,0.6173736453056335,0.6896916031837463,11834,9468,0.9103035926818848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,8,GCN-Jaccard,jaccard,GCN,0.651,0.6265746453031121,0.676,0.6348267117497887,0.5501831501831502,0.5894819466248039,0.19993239817475073,0.6173736453056335,0.6890578866004944,11834,9468,0.8134689331054688,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,8,DegreeAwareRandom,degree_aware_random,GCN,0.632,0.6054511121788365,0.618,0.26395039858281666,0.21831501831501832,0.23897353648757017,0.19080615176609772,0.6173736453056335,0.621971607208252,11834,9576,0.74936842918396,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.626,0.6011630698500828,0.626,0.4074387151310228,0.35311355311355314,0.3783359497645212,0.19993239817475073,0.6173736453056335,0.6643430590629578,11834,9468,1.6339473724365234,0.3,0.1,0.5,feature_pos_neg,0.1,0.5,False,0.8423498272895813,8.613425528380958e-09,6.117272732808487e-07,6.031138468642894e-07,0.30000001192092896,0.27150776982307434,0.7461918280898948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.645,0.6204159145159519,0.662,0.4556213017751479,0.39487179487179486,0.423076923076923,0.19993239817475073,0.6173736453056335,0.658005952835083,11834,9468,2.0875957012176514,0.3,0.1,0.5,,0.1,0.5,,0.8423498272895813,,,,0.3291620910167694,0.3361467719078064,0.6933848664516503,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,-8.580570352023642e-07,0.881781280040741,0.5766695141792297,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
