dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_gate_type,hp_tau_quantile,hp_soft_k,hp_checkpoint_control,diag_gate_type,diag_tau,diag_tau_quantile,diag_soft_k,diag_feature_sim_mean,diag_gate_active_fraction,diag_gate_mean,diag_dynamic_contribution_mean,diag_dynamic_contribution_abs_mean,hp_tau
Cora,feature_similar_cross_class,0.3,0,Feature-only,feature_only,GCN,0.614,0.58247429889329,0.6,0.08819241982507289,0.0764371446620341,0.08189509306260574,0.19997084973036006,0.6230869889259338,0.6068500280380249,13722,10978,1.1232502460479736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.605,0.5747714665046314,0.586,0.0,0.0,0.0,0.19997084973036006,0.6230869889259338,0.592093288898468,13722,10978,1.2128276824951172,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.842603862285614,1.7982256395043805e-06,1.702445479168091e-05,1.5226230061671231e-05,0.29999998211860657,0.297473669052124,0.47101288390743157,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.629,0.6074830199050144,0.612,0.15306122448979592,0.1326595072646873,0.14213197969543148,0.19997084973036006,0.6230869889259338,0.6239752173423767,13722,10978,2.036966323852539,0.1,0.5,0.3,,0.1,0.5,,0.842603862285614,,,,0.32724034786224365,0.3597607910633087,0.46880590165927916,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.326657184108626e-07,0.9136787056922913,0.5249555110931396,0.4999999701976776,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.613,0.5829386821170873,0.602,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.276639223098755,0.1,0.5,0.3,,0.1,0.5,,0.842603862285614,,,,0.4208696484565735,0.3862540125846863,0.5621823337531182,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.0035966485920653e-07,0.8798643946647644,0.48896151781082153,0.4999999701976776,hard,0.5,20.0,real,hard,0.13650470972061157,0.5,20.0,0.1573961079120636,0.5013846158981323,0.5013846158981323,-0.07913032919168472,0.09408222138881683,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-hard-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.609,0.5767852063216703,0.594,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.327420711517334,0.25,0.25,0.3,,0.25,0.25,,0.842603862285614,,,,0.49716493487358093,0.30155134201049805,0.5859962461134396,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.489369623186576e-07,0.9102535843849182,0.4979507029056549,0.4999999701976776,hard,0.5,20.0,real,hard,0.13650470972061157,0.5,20.0,0.1573961079120636,0.5013846158981323,0.5013846158981323,-0.0028349983040243387,0.04148302599787712,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-hard-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.609,0.577717744434942,0.598,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.2693488597869873,0.1,0.5,0.3,,0.1,0.5,,0.842603862285614,,,,0.46214011311531067,0.35457104444503784,0.6038134431843452,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.0030482517086057e-07,0.8820506930351257,0.4938295781612396,0.4999999701976776,hard,0.75,20.0,real,hard,0.20446521043777466,0.75,20.0,0.1573961079120636,0.25010931491851807,0.25010931491851807,-0.03785983473062515,0.044855695217847824,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-hard-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.612,0.5816891986000723,0.598,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.341810464859009,0.25,0.25,0.3,,0.25,0.25,,0.842603862285614,,,,0.5018303990364075,0.2910088002681732,0.6041648464154835,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.2096979535035643e-07,0.9064640402793884,0.5148101449012756,0.4999999701976776,hard,0.75,20.0,real,hard,0.20446521043777466,0.75,20.0,0.1573961079120636,0.25010931491851807,0.25010931491851807,0.001830468187108636,0.01888352632522583,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-hard-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.609,0.5775889534317752,0.596,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.280163288116455,0.1,0.5,0.3,,0.1,0.5,,0.842603862285614,,,,0.48507925868034363,0.319492906332016,0.6093339209203892,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.4318543978552043e-07,0.8950589895248413,0.5030363202095032,0.4999999403953552,hard,0.9,20.0,real,hard,0.2941741943359375,0.9,20.0,0.1573961079120636,0.10027692466974258,0.10027692466974258,-0.014920718036592007,0.017185062170028687,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-hard-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.609,0.5778724915520093,0.598,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.2646331787109375,0.25,0.25,0.3,,0.25,0.25,,0.842603862285614,,,,0.5006359815597534,0.28967785835266113,0.6087654041125189,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.147040589761673e-07,0.8815041184425354,0.4975375533103943,0.4999999701976776,hard,0.9,20.0,real,hard,0.2941741943359375,0.9,20.0,0.1573961079120636,0.10027692466974258,0.10027692466974258,0.0006360643892548978,0.007836061529815197,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-soft-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.627,0.609522765838576,0.6,0.08381924198250729,0.07264687302590019,0.077834179357022,0.19997084973036006,0.6230869889259338,0.6066678762435913,13722,10978,2.3445355892181396,0.1,0.5,0.3,,0.1,0.5,,0.842603862285614,,,,0.4148337244987488,0.35323214530944824,0.5480017292485979,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.0240064202425856e-07,0.8792085647583008,0.48962637782096863,0.4999999403953552,soft,0.5,20.0,real,soft,0.13650470972061157,0.5,20.0,0.1573961079120636,0.4961375594139099,0.5232587456703186,-0.08516623824834824,0.10093262791633606,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-soft-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.608,0.582348039813437,0.594,0.0794460641399417,0.06885660138976626,0.07377326565143826,0.19997084973036006,0.6230869889259338,0.6066678762435913,13722,10978,2.2620584964752197,0.25,0.25,0.3,,0.25,0.25,,0.842603862285614,,,,0.5036428570747375,0.29298824071884155,0.5895575550856881,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.0592766247773397e-07,0.8833988904953003,0.49996647238731384,0.4999999701976776,soft,0.5,20.0,real,soft,0.13650470972061157,0.5,20.0,0.1573961079120636,0.4961375594139099,0.5232587456703186,0.0036428673192858696,0.040799759328365326,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-soft-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.615,0.5949709697994235,0.6,0.08090379008746355,0.07012002526847758,0.0751269035532995,0.19997084973036006,0.6230869889259338,0.605756938457489,13722,10978,2.338958740234375,0.1,0.5,0.3,,0.1,0.5,,0.842603862285614,,,,0.4494384229183197,0.340978741645813,0.5829535441577179,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.0231658481861814e-07,0.8775688409805298,0.4880959391593933,0.4999999403953552,soft,0.75,20.0,real,soft,0.20446521043777466,0.75,20.0,0.1573961079120636,0.24981780350208282,0.32227519154548645,-0.050561510026454926,0.06025443598628044,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-soft-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.607,0.5784510974006561,0.586,0.08673469387755102,0.07517372078332281,0.0805414551607445,0.19997084973036006,0.6230869889259338,0.6066678762435913,13722,10978,2.275078058242798,0.25,0.25,0.3,,0.25,0.25,,0.842603862285614,,,,0.5011504292488098,0.2909761965274811,0.599665125647002,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.7962459253340057e-07,0.904970109462738,0.5201120376586914,0.4999999701976776,soft,0.75,20.0,real,soft,0.20446521043777466,0.75,20.0,0.1573961079120636,0.24981780350208282,0.32227519154548645,0.001150429481640458,0.024965884163975716,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-soft-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.611,0.5797852845355586,0.606,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.3416008949279785,0.1,0.5,0.3,,0.1,0.5,,0.842603862285614,,,,0.4741082787513733,0.32563814520835876,0.6032304441588429,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.494554879855059e-07,0.9106543660163879,0.49875950813293457,0.4999999701976776,soft,0.9,20.0,real,soft,0.2941741943359375,0.9,20.0,0.1573961079120636,0.09998542070388794,0.14794428646564484,-0.02589169703423977,0.02906401827931404,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-soft-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.607,0.5762406525146376,0.6,0.08819241982507289,0.0764371446620341,0.08189509306260574,0.19997084973036006,0.6230869889259338,0.6068500280380249,13722,10978,2.2683253288269043,0.25,0.25,0.3,,0.25,0.25,,0.842603862285614,,,,0.5014060139656067,0.28832653164863586,0.6074410591695537,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.450629779104929e-07,0.901107668876648,0.5221742987632751,0.4999999701976776,soft,0.9,20.0,real,soft,0.2941741943359375,0.9,20.0,0.1573961079120636,0.09998542070388794,0.14794428646564484,0.0014060450484976172,0.011079054325819016,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-hard-q0.75-shuffled,selective_mcgc,GCN,0.607,0.5767172955219407,0.598,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.3608460426330566,0.1,0.5,0.3,,0.1,0.5,,0.842603862285614,,,,0.4677387475967407,0.34147152304649353,0.6038009956584465,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.6573930849972385e-07,0.7930148243904114,0.21622970700263977,0.4999999403953552,hard,0.75,,shuffled,hard,0.20446521043777466,0.75,20.0,0.1573961079120636,0.25010931491851807,0.25010931491851807,-0.03226118162274361,0.03753283619880676,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-hard-q0.75-frozen,selective_mcgc,GCN,0.61,0.5783782717493361,0.596,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.2723007202148438,0.1,0.5,0.3,,0.1,0.5,,0.842603862285614,,,,0.45598337054252625,0.35978373885154724,0.5987386826256715,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.2170644342622836e-07,0.9999999403953552,0.9999999403953552,0.4999999701976776,hard,0.75,,frozen,hard,0.20446521043777466,0.75,20.0,0.1573961079120636,0.25010931491851807,0.25010931491851807,-0.04401657357811928,0.04498351365327835,
Cora,feature_similar_cross_class,0.3,0,Selective-MCGC-zero-gate,selective_mcgc,GCN,0.611,0.58014833217456,0.6,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.336622714996338,0.1,0.5,0.3,,0.1,0.5,,0.842603862285614,,,,0.4999999701976776,0.2886625826358795,0.6097312244032788,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.9998203981685947e-07,0.8796093463897705,0.48890239000320435,0.4999999701976776,hard,,,real,hard,2.0,0.75,20.0,0.1573961079120636,0.0,0.0,0.0,0.0,2.0
Cora,feature_similar_cross_class,0.3,0,Random-Matched,random_matched,GCN,0.653,0.6326708485737731,0.638,0.22667638483965014,0.19646241313960833,0.2104906937394247,0.19997084973036006,0.6230869889259338,0.6259792447090149,13722,10978,0.7348148822784424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,1,Feature-only,feature_only,GCN,0.608,0.587834261342034,0.6,0.08819241982507289,0.0764371446620341,0.08189509306260574,0.19997084973036006,0.6230869889259338,0.6068500280380249,13722,10978,0.744173526763916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.577,0.5733857385759953,0.58,0.0014577259475218659,0.0012634238787113076,0.0013536379018612521,0.19997084973036006,0.6230869889259338,0.5915467143058777,13722,10978,1.1807501316070557,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8429648280143738,1.6013649428714416e-06,1.3087084880680777e-05,1.1485719369375147e-05,0.29999998211860657,0.2981713116168976,0.4907134275531252,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.639,0.6336727187787198,0.61,0.15670553935860057,0.13581806696146556,0.1455160744500846,0.19997084973036006,0.6230869889259338,0.6265257596969604,13722,10978,2.0702407360076904,0.1,0.5,0.3,,0.1,0.5,,0.8429648280143738,,,,0.3388608694076538,0.35537564754486084,0.4955986027173428,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.710749527068401e-07,0.8724675178527832,0.5025060772895813,0.4999999701976776,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.619,0.5918984115775643,0.604,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.449983835220337,0.1,0.5,0.3,,0.1,0.5,,0.8429648280143738,,,,0.4215107560157776,0.38462576270103455,0.5713823719574476,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.8980961158376886e-07,0.8777145743370056,0.49900636076927185,0.4999999701976776,hard,0.5,20.0,real,hard,0.13608276844024658,0.5,20.0,0.15703511238098145,0.5019676089286804,0.5019676089286804,-0.0784892588853836,0.09216105937957764,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-hard-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.614,0.5951409399330331,0.602,0.09037900874635568,0.07833228048010107,0.08392554991539763,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.277679204940796,0.25,0.25,0.3,,0.25,0.25,,0.8429648280143738,,,,0.5014482140541077,0.29883602261543274,0.5895127918675526,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.5837149192066136e-07,0.9026380777359009,0.536596953868866,0.4999999701976776,hard,0.5,20.0,real,hard,0.13608276844024658,0.5,20.0,0.15703511238098145,0.5019676089286804,0.5019676089286804,0.0014482724945992231,0.04365009814500809,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-hard-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.611,0.5902221655141748,0.604,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.341992139816284,0.1,0.5,0.3,,0.1,0.5,,0.8429648280143738,,,,0.4600982666015625,0.3571341633796692,0.6096459468820983,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.5870172376253322e-07,0.9031481742858887,0.5366559028625488,0.4999999403953552,hard,0.75,20.0,real,hard,0.20412413775920868,0.75,20.0,0.15703511238098145,0.2514210641384125,0.2514939308166504,-0.03990171477198601,0.04582328721880913,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-hard-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.614,0.5935018725096735,0.606,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.3940906524658203,0.25,0.25,0.3,,0.25,0.25,,0.8429648280143738,,,,0.5042799711227417,0.288343608379364,0.6099752078796669,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,4.2193454419248155e-07,0.869188129901886,0.49484026432037354,0.4999999701976776,hard,0.75,20.0,real,hard,0.20412413775920868,0.75,20.0,0.15703511238098145,0.2514210641384125,0.2514939308166504,0.004280006978660822,0.019438153132796288,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-hard-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.613,0.5932612326259997,0.608,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.462830066680908,0.1,0.5,0.3,,0.1,0.5,,0.8429648280143738,,,,0.48407018184661865,0.321685254573822,0.6142424351956667,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.1663223037649004e-07,0.8743987679481506,0.5059424042701721,0.4999999701976776,hard,0.9,20.0,real,hard,0.294627845287323,0.9,20.0,0.15703511238098145,0.10027692466974258,0.10027692466974258,-0.01592978835105896,0.018083207309246063,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-hard-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.614,0.5933302712943539,0.606,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.411684274673462,0.25,0.25,0.3,,0.25,0.25,,0.8429648280143738,,,,0.5007067918777466,0.28974735736846924,0.6137934864490727,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.648832548857172e-07,0.8719209432601929,0.5028733015060425,0.4999999701976776,hard,0.9,20.0,real,hard,0.294627845287323,0.9,20.0,0.15703511238098145,0.10027692466974258,0.10027692466974258,0.0007068685372360051,0.008177286013960838,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-soft-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.607,0.6030271245284329,0.614,0.08600583090379009,0.07454200884396715,0.07986463620981388,0.19997084973036006,0.6230869889259338,0.6068500280380249,13722,10978,2.4982998371124268,0.1,0.5,0.3,,0.1,0.5,,0.8429648280143738,,,,0.41433969140052795,0.35285821557044983,0.5610756409817554,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.7881626490634517e-07,0.8816863298416138,0.5104156732559204,0.4999999701976776,soft,0.5,20.0,real,soft,0.13608276844024658,0.5,20.0,0.15703511238098145,0.4993441104888916,0.5231887698173523,-0.08566026389598846,0.09989479184150696,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-soft-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.596,0.5901147460963471,0.602,0.07725947521865889,0.06696146557169931,0.07174280879864636,0.19997084973036006,0.6230869889259338,0.6059391498565674,13722,10978,2.3641045093536377,0.25,0.25,0.3,,0.25,0.25,,0.8429648280143738,,,,0.504772961139679,0.2920949161052704,0.5966741287988593,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.8014344504990731e-07,0.8863868117332458,0.5083189010620117,0.4999999701976776,soft,0.5,20.0,real,soft,0.13608276844024658,0.5,20.0,0.15703511238098145,0.4993441104888916,0.5231887698173523,0.0047730086371302605,0.04110463708639145,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-soft-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.62,0.6075799616012176,0.596,0.08017492711370262,0.06948831332912192,0.07445008460236886,0.19997084973036006,0.6230869889259338,0.6055747866630554,13722,10978,2.4634690284729004,0.1,0.5,0.3,,0.1,0.5,,0.8429648280143738,,,,0.45136240124702454,0.33848658204078674,0.5930038441311232,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,4.085141256382485e-07,0.8721031546592712,0.4972473680973053,0.4999999701976776,soft,0.75,20.0,real,soft,0.20412413775920868,0.75,20.0,0.15703511238098145,0.24879753589630127,0.3219241499900818,-0.048637550324201584,0.05762892961502075,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-soft-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.625,0.6038120350073449,0.604,0.08600583090379009,0.07454200884396715,0.07986463620981388,0.19997084973036006,0.6230869889259338,0.6063035130500793,13722,10978,2.2815377712249756,0.25,0.25,0.3,,0.25,0.25,,0.8429648280143738,,,,0.501505434513092,0.2916445732116699,0.6058570516550781,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.1060232196768993e-07,0.8710829019546509,0.5062093138694763,0.4999999701976776,soft,0.75,20.0,real,soft,0.20412413775920868,0.75,20.0,0.15703511238098145,0.24879753589630127,0.3219241499900818,0.0015054737450554967,0.025888703763484955,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-soft-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.608,0.5870887004591657,0.594,0.08892128279883382,0.07706885660138976,0.08257191201353638,0.19997084973036006,0.6230869889259338,0.6070322394371033,13722,10978,2.444035291671753,0.1,0.5,0.3,,0.1,0.5,,0.8429648280143738,,,,0.47700464725494385,0.32170000672340393,0.6094060926330515,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.5538684294824634e-07,0.8791720867156982,0.5041703581809998,0.4999999701976776,soft,0.9,20.0,real,soft,0.294627845287323,0.9,20.0,0.15703511238098145,0.09998542070388794,0.14681462943553925,-0.02299528196454048,0.02641456574201584,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-soft-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.611,0.5912792893746157,0.598,0.09037900874635568,0.07833228048010107,0.08392554991539763,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.3825175762176514,0.25,0.25,0.3,,0.25,0.25,,0.8429648280143738,,,,0.5018203258514404,0.28817519545555115,0.6131745810988628,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.445732090767706e-07,0.8725039958953857,0.4998775124549866,0.4999999701976776,soft,0.9,20.0,real,soft,0.294627845287323,0.9,20.0,0.15703511238098145,0.09998542070388794,0.14681462943553925,0.0018203544896095991,0.01138976588845253,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-hard-q0.75-shuffled,selective_mcgc,GCN,0.614,0.5934015720625369,0.608,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.474560022354126,0.1,0.5,0.3,,0.1,0.5,,0.8429648280143738,,,,0.46629732847213745,0.3438687324523926,0.6094571993018852,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.7584777367574134e-07,0.7709152698516846,0.21288944780826569,0.4999999701976776,hard,0.75,,shuffled,hard,0.20412413775920868,0.75,20.0,0.15703511238098145,0.2514210641384125,0.2514939308166504,-0.03370259702205658,0.03807907551527023,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-hard-q0.75-frozen,selective_mcgc,GCN,0.614,0.5940582289574637,0.606,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.3748161792755127,0.1,0.5,0.3,,0.1,0.5,,0.8429648280143738,,,,0.45898449420928955,0.3542923927307129,0.6052663327697637,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,5.174412081032642e-07,0.9999999403953552,0.9999999403953552,0.4999999701976776,hard,0.75,,frozen,hard,0.20412413775920868,0.75,20.0,0.15703511238098145,0.2514210641384125,0.2514939308166504,-0.041015490889549255,0.04246780648827553,
Cora,feature_similar_cross_class,0.3,1,Selective-MCGC-zero-gate,selective_mcgc,GCN,0.616,0.5955407524212301,0.604,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.3628170490264893,0.1,0.5,0.3,,0.1,0.5,,0.8429648280143738,,,,0.4999999701976776,0.2886625826358795,0.6146532035503216,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.7915199634899182e-07,0.8819777965545654,0.5110723972320557,0.4999999403953552,hard,,,real,hard,2.0,0.75,20.0,0.15703511238098145,0.0,0.0,0.0,0.0,2.0
Cora,feature_similar_cross_class,0.3,1,Random-Matched,random_matched,GCN,0.665,0.656838535523365,0.684,0.2434402332361516,0.21099178774478838,0.22605752961082912,0.19997084973036006,0.6230869889259338,0.6257970333099365,13722,10978,0.9624037742614746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,2,Feature-only,feature_only,GCN,0.596,0.5893018626492645,0.564,0.08965014577259475,0.07770056854074542,0.083248730964467,0.19997084973036006,0.6230869889259338,0.6072143912315369,13722,10978,0.7443888187408447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.58,0.5727792812700524,0.546,0.0,0.0,0.0,0.19997084973036006,0.6230869889259338,0.5899070501327515,13722,10978,1.199009656906128,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8429141044616699,6.8968638515798375e-06,2.9641147193615325e-05,2.2744283342035487e-05,0.2999999523162842,0.2995626628398895,0.4685340907812427,,,,,,,,,,,,,,,,,,,,,,,,
